PS1_mean,PS1_std,PS1_min,PS1_max,PS1_rms,PS2_mean,PS2_std,PS2_min,PS2_max,PS2_rms,PS3_mean,PS3_std,PS3_min,PS3_max,PS3_rms,PS4_mean,PS4_std,PS4_min,PS4_max,PS4_rms,PS5_mean,PS5_std,PS5_min,PS5_max,PS5_rms,PS6_mean,PS6_std,PS6_min,PS6_max,PS6_rms,FS1_mean,FS1_std,FS1_min,FS1_max,FS1_rms,FS2_mean,FS2_std,FS2_min,FS2_max,FS2_rms,TS1_mean,TS1_std,TS1_min,TS1_max,TS1_rms,TS2_mean,TS2_std,TS2_min,TS2_max,TS2_rms,TS3_mean,TS3_std,TS3_min,TS3_max,TS3_rms,TS4_mean,TS4_std,TS4_min,TS4_max,TS4_rms,EPS1_mean,EPS1_std,EPS1_min,EPS1_max,EPS1_rms,VS1_mean,VS1_std,VS1_min,VS1_max,VS1_rms,CE_mean,CE_std,CE_min,CE_max,CE_rms,CP_mean,CP_std,CP_min,CP_max,CP_rms,SE_mean,SE_std,SE_min,SE_max,SE_rms,cooler_condition,valve_condition,pump_condition,accumulator_condition,system_state
172.89851000000093,21.201678787550488,140.52,189.72,174.19337250624477,122.50418933333313,57.23590441206578,0.0,165.66,135.2134577866621,1.0703683333333271,0.9461590237094996,0.0,10.828,1.428550336646691,0.00023033333333333334,0.006413719866243196,0.0,0.265,0.00641732031302786,8.43566066666667,0.023076675274235466,8.387,8.49,8.43569222573548,8.387592666666663,0.02195837975115126,8.335,8.443,8.387621404903808,3.2343283333333335,3.5209677045510337,0.0,20.479,4.778852510976529,8.986233333333338,0.024306657075498162,8.916,9.056,8.986266151745115,56.35716666666664,0.24037676406126435,55.723,56.598,56.35767075267277,59.738116666666684,0.16528527897646395,59.508,60.082,59.73834151349813,58.15071666666667,0.0870649653539837,58.02,58.297,58.15078075844439,51.92155000000001,0.08096566022452474,51.719,52.094,51.921612076122344,2633.891266666734,282.4776754776433,2201.8,2853.8,2648.9929299314053,0.7312833333333333,0.044710402106189734,0.644,0.8,0.7326261097358371,19.36788333333333,0.4313788335356742,18.561,20.51,19.372606717992294,1.5070166666666664,0.03658354342757837,1.435,1.612,1.5074532441616002,29.190150000000006,28.533934503766815,0.0,92.439,40.65317353315318,3,73,2,100,0
172.77909500000058,21.267744962586118,140.47,189.71,174.08290340711017,122.68057616666654,57.01599083741093,0.0,165.64,135.28046856767097,1.0802288333333268,0.943651728605133,0.0,10.531,1.4343027937526749,0.010461833333333328,0.07252913407167554,0.0,1.498,0.07327379135816571,8.435779500000008,0.02311060138549845,8.385,8.491,8.435811151483923,8.388680833333368,0.0221589967318374,8.339,8.448,8.388710095290808,3.2699100000000003,3.558459401776301,0.0,20.479,4.8305113945971945,8.98663833333333,0.022511007077018794,8.924,9.063,8.98666648068126,56.451133333333324,0.2215872224997221,55.934,56.758,56.45156098077951,59.826299999999996,0.16539314231679506,59.609,60.195,59.826524808538444,58.16843333333333,0.0835121764524151,58.035,58.312,58.16849228319401,51.87204999999999,0.24306562028125628,51.48,52.152,51.87260999233281,2633.684200000041,283.5775849007399,2201.8,2853.6,2648.9045489182845,0.7332666666666666,0.04540957364401337,0.642,0.808,0.7346479882683044,19.57143333333334,0.8040360976521415,18.335,20.773,19.587667094373444,1.5234666666666663,0.06564941985793642,1.424,1.621,1.52485694410984,29.98435,29.046029214209504,0.0,94.157,41.5772998299553,3,80,2,100,0
172.76586333333367,21.263735830396776,140.38,189.69,174.06928114125284,122.66590166666714,57.022104066669,0.0,165.59,135.2697374279546,1.068508666666664,0.9475267187465897,0.0,10.562,1.4280644309694361,0.01394666666666667,0.13337288158822272,0.0,3.701,0.13408903882619688,8.431605166666671,0.022988316244406632,8.377,8.488,8.431636499586975,8.384973166666695,0.021786040298721936,8.335,8.436,8.385001464410548,3.2671266666666643,3.5350010870008775,0.0,20.479,4.811395045791466,8.981293333333328,0.0246374165185815,8.904,9.049,8.98132706953711,56.51791666666665,0.20829430707914653,56.0,56.836,56.51829409801749,59.90041666666666,0.17527772554847457,59.664,60.254,59.900668836694415,58.260016666666665,0.06509510426191852,58.121,58.383,58.260052426598456,52.12904999999999,0.04200864519579764,52.035,52.18,52.129066644403544,2633.7407666666877,282.99969063981194,2203.8,2855.4,2648.898998219191,0.7292166666666665,0.04862659231558375,0.644,0.804,0.7308091976250254,19.069566666666663,0.213611826520393,18.62,19.492,19.070743099487938,1.4847666666666663,0.018625994835600557,1.437,1.522,1.4848815440970369,29.870199999999993,28.77755004342265,0.0,92.667,41.31069810714895,3,80,2,100,0
172.76568000000097,21.28143454313256,140.35,189.77,174.0712617258592,122.64815183333333,57.01884673158995,0.0,165.66,135.2522686411799,1.0772134999999983,0.9479966565664811,0.0,10.609,1.4348995792389312,0.0,0.0,0.0,0.0,0.0,8.431285666666685,0.022863599569033315,8.38,8.487,8.431316661708346,8.384348833333325,0.02207740286488493,8.335,8.436,8.384377895198929,3.2754333333333325,3.5438386366612944,0.0,20.479,4.823517853531106,8.980280000000002,0.023707136348712136,8.904,9.06,8.980311240151986,56.57323333333332,0.21482009553653877,56.016,56.824,56.57363439212061,59.95298333333333,0.17907100113175153,59.684,60.324,59.953246305350305,58.29226666666667,0.06354869123901859,58.203,58.383,58.29230072888415,52.215716666666665,0.04411621465493467,52.117,52.258,52.21573499259267,2633.9993333333455,283.3858154994588,2203.8,2853.6,2649.197354641575,0.7351666666666663,0.05283430019254687,0.646,0.831,0.7370311843244263,18.8639,0.2454684694447037,18.564,19.404,18.86547040848262,1.4691666666666665,0.02217279342711653,1.438,1.518,1.4693311857213582,30.022,29.03888273052681,0.0,95.607,41.59955427325313,3,80,2,100,0
172.7696750000003,21.275943409690914,140.45,189.75,174.07455564579928,122.65735966666708,57.00484516684867,0.0,165.71,135.2547177026827,1.0823271666666634,0.9528805841744223,0.0,10.57,1.4419646920665994,0.0,0.0,0.0,0.0,0.0,8.426423833333345,0.022563164258789577,8.373,8.483,8.42645403657439,8.380035500000004,0.02193858374324652,8.323,8.432,8.380064212313663,3.2762366666666645,3.555862431728462,0.0,20.479,4.832888446191712,8.971870000000013,0.022365750855990837,8.909,9.039,8.971897831005437,56.6607,0.20047936619808648,56.176,56.891,56.66104876014916,60.01233333333334,0.18102782506103238,59.754,60.336,60.0126018182848,58.365883333333365,0.07020166873932095,58.203,58.465,58.365924848465006,52.25036666666665,0.03684045614592195,52.199,52.328,52.25037943785672,2634.5375333333673,283.39881546332646,2204.0,2855.6,2649.7338578304893,0.7264999999999999,0.048706836606408656,0.634,0.805,0.7281037471862555,18.99556666666667,0.18748246170329572,18.546,19.264,18.99647643204743,1.4789666666666668,0.018888582029190196,1.441,1.508,1.4790852691218768,30.026216666666663,28.976229526327774,0.0,94.159,41.55961822390417,3,80,2,100,0
172.78612666666726,21.29346164550902,140.38,189.75,174.09302544539958,122.65490716666639,56.983406529724405,0.0,165.59,135.24346079210468,1.070059499999996,0.9436537571386959,0.0,10.445,1.4266609033567557,0.0,0.0,0.0,0.0,0.0,8.426735000000022,0.022758202132287415,8.377,8.48,8.426765726520903,8.381296666666673,0.022056610601678843,8.33,8.436,8.381325684381135,3.271238333333334,3.5487925960360127,0.0,20.479,4.82430712555354,8.975185000000021,0.02308923189242774,8.896,9.038,8.975214649708018,56.71114999999999,0.2207919355718395,56.172,56.934,56.711572636602725,60.06888333333332,0.18412515011251157,59.824,60.406,60.069160822754974,58.39715,0.07468301942095347,58.277,58.543,58.39719695941464,52.31929999999999,0.014453080136211589,52.285,52.344,52.319301963042285,2634.8617000000213,283.5075587394812,2204.0,2855.6,2650.0677949629785,0.7257833333333334,0.04395378607963668,0.63,0.78,0.7270909044495973,18.86899999999999,0.2025545333559603,18.531,19.264,18.870069038912746,1.4701499999999998,0.020413376305829227,1.431,1.512,1.470289353608103,29.936266666666665,28.979998343607274,0.0,94.449,41.49726530186457,3,80,2,100,0
172.77978833333432,21.290042653579373,140.4,189.74,174.08631660295046,122.63807233333347,56.99955114063157,0.0,165.62,135.2349959307787,1.073611333333331,0.943658333179892,0.0,10.344,1.4293298883276444,0.0,0.0,0.0,0.0,0.0,8.423129833333373,0.02251550875866086,8.373,8.472,8.423159920886834,8.376801666666632,0.021901025996792285,8.325,8.428,8.376830291802895,3.2716183333333317,3.5614978962189268,0.0,20.479,4.833902495741235,8.96729833333334,0.022692897785549532,8.876,9.042,8.967326999074665,56.76323333333333,0.21896817868547938,56.168,57.023,56.763648635372256,60.117616666666656,0.1837153372509849,59.891,60.445,60.11789269829186,58.45498333333335,0.0604742532879447,58.367,58.543,58.45501409360307,52.32454999999998,0.020329843638672494,52.289,52.41,52.32455388358956,2633.54910000003,283.9018268176549,2204.0,2855.6,2648.8049524279154,0.7267499999999998,0.04142652265953559,0.642,0.774,0.7279101020501548,19.02155,0.1696583231385055,18.786,19.307,19.022293989334376,1.4834333333333334,0.017612944649008543,1.451,1.515,1.4835361471834787,29.987000000000005,29.012111637400974,0.0,94.354,41.55591911669544,3,80,2,100,0
172.80057333333434,21.26189834480511,140.52,189.77,174.10350691709937,122.66270866666638,56.99196629191488,0.0,165.52,135.25414216168,1.0735224999999948,0.9499948020108976,0.0,10.5,1.4334539639742159,0.0,0.0,0.0,0.0,0.0,8.420374000000038,0.02237644389844504,8.37,8.48,8.420403726761982,8.374372333333294,0.0216362517345405,8.319,8.422,8.374400278626924,3.26359,3.5222080581042183,0.0,20.479,4.799613808422506,8.965873333333336,0.022616434896654578,8.894,9.044,8.965901810749441,56.828566666666674,0.20904693874551264,56.262,57.086,56.82894475235895,60.161433333333314,0.19157141135805605,59.902,60.5,60.16173325849802,58.4677833333333,0.07681103638628008,58.367,58.629,58.46783294698605,52.33119999999998,0.03188687631857193,52.289,52.418,52.33120955287262,2633.7169000000167,283.8377981471099,2202.0,2853.6,2648.9649257184606,0.7149166666666671,0.06124175258667086,0.573,0.799,0.7174913820620658,19.03706666666667,0.18062357774155116,18.767,19.489,19.03790924445224,1.4848666666666668,0.018682418696774294,1.452,1.523,1.4849822333392861,29.84838333333332,28.914445334229708,0.0,94.571,41.38885176932712,3,80,2,100,0
172.78489000000118,21.289707502973364,140.38,189.77,174.0913390032154,122.66170000000012,56.98969862291654,0.0,165.65,135.25227203906547,1.071314999999998,0.939406324839714,0.0,10.227,1.424799281185498,0.16490716666666666,0.5408738669708194,0.0,4.527,0.5654114927790792,8.415406833333332,0.022221872601318016,8.363,8.47,8.415436168127792,8.369245166666643,0.021693259157805247,8.317,8.42,8.369273276625218,3.2710116666666678,3.5430326005007218,0.0,20.479,4.819924847097373,8.958059999999994,0.022389995977365552,8.885,9.018,8.958087934375285,56.871300000000005,0.2121055301782666,56.344,57.113,56.87168893775999,60.21486666666669,0.20289293049029064,59.91,60.582,60.21520279076816,58.56996666666665,0.0627845297437294,58.437,58.652,58.56999975698595,52.40628333333334,0.027632020032444537,52.316,52.488,52.40629049662518,2634.8412666667255,284.5686050244413,2201.6,2853.6,2650.161182823933,0.7303999999999999,0.0477238525445601,0.637,0.811,0.7319315314062284,19.053,0.20613390415134988,18.526,19.526,19.05409646244083,1.4874333333333334,0.018797192962696198,1.442,1.528,1.4875501224048442,29.94226666666667,28.922573621839646,0.0,94.946,41.462183697517276,3,80,2,100,0
155.50824333333398,15.3835252696646,140.29,189.72,156.26716594409828,104.58878649999996,45.565284456179064,0.0,165.46,114.0818275475569,1.594254833333331,0.8210986518435623,0.0,10.32,1.7932481988001705,0.0,0.0,0.0,0.0,0.0,8.417805333333341,0.022280757996943824,8.363,8.472,8.41783481539845,8.371715666666619,0.021633164821455327,8.321,8.425,8.3717436128523,6.24437333333333,2.9085517236540324,0.0,20.291,6.887508402898688,8.959468333333312,0.02307914083738552,8.884,9.016,8.959498009096274,57.05161666666667,0.29348190783417727,56.41,57.426,57.05235893793816,60.70605,0.29087328623314207,60.137,61.047,60.70673524206353,58.55050000000001,0.0802944791989494,58.445,58.703,58.550554139136885,52.474949999999986,0.028316267708671787,52.371,52.5,52.47495751260788,2401.7621666666905,202.32902019740328,2201.8,2857.6,2410.267975725269,0.6463500000000001,0.053675681770791905,0.582,0.771,0.6485378811860825,18.776783333333334,0.2490116797796172,18.42,19.302,18.778406900391378,1.4669666666666663,0.023320876416553442,1.435,1.51,1.4671489358616596,55.85748333333337,22.529110545000883,0.0,76.385,60.1594541136304,3,80,2,100,0
172.77171500000102,21.29154698162912,140.43,189.77,174.07848782062624,122.6545861666666,56.965896736603824,0.0,165.57,135.23579425022763,1.0683131666666663,0.943805135492634,0.0,10.422,1.425451751024933,0.0,0.0,0.0,0.0,0.0,8.416153666666704,0.021871429913549328,8.365,8.474,8.41618208100722,8.369291833333302,0.021287277687328698,8.318,8.425,8.369318900852479,3.2680216666666673,3.5270250950670325,0.0,20.479,4.806156308146179,8.956109999999997,0.021714982556883252,8.892,9.033,8.956136281157555,56.92091666666665,0.2157688100225123,56.402,57.184,56.92131880426406,60.63991666666666,0.1797939773568222,60.355,61.043,60.64017876334138,58.57470000000003,0.04409515904095895,58.52,58.648,58.57471632083818,52.483999999999995,0.01855089197910318,52.406,52.504,52.48400322383956,2633.8482333333714,284.4938717688975,2201.6,2855.6,2649.165866805362,0.7102333333333332,0.054145869105989404,0.599,0.786,0.7122599946648696,18.816616666666665,0.13689772152301158,18.638,19.172,18.8171063507827,1.4703166666666663,0.012392577968306869,1.451,1.501,1.4703680208256258,29.91185,28.82017395107703,0.0,94.044,41.37001115804377,3,80,2,100,0
172.67907166666734,21.336325236959155,140.4,189.73,173.99202479754402,122.83640983333366,56.749924521600946,0.0,165.57,135.31001720109663,1.0782229999999968,0.947746838533015,0.0,10.719,1.4354926693183452,0.0,0.0,0.0,0.0,0.0,8.416943500000018,0.021875451926367858,8.37,8.465,8.416971922124612,8.370246833333278,0.021507952141160195,8.317,8.422,8.37027446179833,3.2867466666666694,3.5564606248510255,0.0,20.479,4.84045815393543,8.958325000000002,0.022672732440692112,8.894,9.028,8.958353643480859,56.99896666666666,0.21293103575735634,56.426,57.246,56.99935775983211,60.550999999999966,0.1752750864561288,60.316,60.914,60.55124945311479,58.590450000000004,0.04474614839972432,58.52,58.66,58.59046680177586,52.49018333333331,0.016976046600787043,52.457,52.566,52.49018603272427,2632.9822666667146,285.2816006991661,2200.0,2853.4,2648.389632213015,0.7289666666666667,0.048300951552779525,0.638,0.81,0.7305385000121486,18.84235000000001,0.12683792206819022,18.642,19.093,18.842769787109326,1.4726166666666665,0.012442534575666938,1.444,1.5,1.4726683548353083,30.316849999999995,29.172160290728666,0.0,92.93,41.90397054794848,3,90,2,100,0
172.72151166666742,21.33583978680236,140.41,189.8,174.03408511595978,122.84159383333319,56.78168757809655,0.0,165.52,135.32804535543522,1.089325666666654,0.95726095120192,0.0,10.531,1.450112482533696,0.0,0.0,0.0,0.0,0.0,8.417839666666683,0.022403309530853073,8.356,8.472,8.417869473823732,8.371824833333301,0.021928534532506812,8.32,8.42,8.371853547482766,3.2885533333333337,3.568140344729782,0.0,20.479,4.850256608675463,8.960888333333335,0.022606066759008375,8.889,9.026,8.960916800473045,57.03211666666666,0.20131424896454328,56.527,57.266,57.032466047418986,60.501149999999974,0.17569164291402864,60.195,60.867,60.50140084672972,58.61123333333334,0.050655823252401415,58.52,58.715,58.61125485860202,52.489583333333336,0.01304528184943059,52.461,52.512,52.48958492739298,2633.517200000038,284.9724316934843,2202.0,2853.8,2648.888180848695,0.7266666666666667,0.04465258231440409,0.624,0.792,0.7280144687206889,18.875200000000007,0.1237294478739254,18.637,19.15,18.87559876842763,1.477566666666666,0.012558158488917403,1.454,1.505,1.4776191435323698,30.32463333333333,29.301831055162932,0.0,94.412,41.998461101965795,3,90,2,100,0
180.3783400000009,17.583504245399755,140.39,189.74,181.23320234649674,130.90787183333353,58.95600913153971,0.0,165.79,143.569156223805,0.8402524999999872,0.7567954657456963,0.0,10.484,1.1307821117114791,0.0,0.0,0.0,0.0,0.0,8.413125333333353,0.02292226421164194,8.356,8.469,8.413156554884743,8.368877499999948,0.022121921035819895,8.315,8.425,8.368906733130268,2.083963333333338,2.7770368244821264,0.0,19.569,3.4701561170452626,8.953016666666676,0.02580101825756954,8.844,9.024,8.953053781624831,57.108233333333374,0.24177559049290384,56.516,57.395,57.10873659636792,60.421716666666654,0.19301849315691186,60.168,60.852,60.422019828453266,58.587283333333325,0.06530764008220903,58.445,58.719,58.58731912609871,52.4860333333333,0.012258468766415714,52.461,52.512,52.486034740998825,2732.252300000078,236.45130172558711,2202.0,2854.4,2742.462858588927,0.7409833333333337,0.04077116448063931,0.634,0.799,0.7420854959728923,18.859083333333338,0.19336724449331588,18.484,19.303,18.860058109224724,1.4734666666666667,0.017194270494938352,1.435,1.512,1.4735653135620876,19.580849999999987,21.95337089966993,0.0,65.319,29.28015833888198,3,90,2,100,0
173.06077500000058,21.262263149103983,140.53,189.75,174.36180869248793,122.83006533333342,56.88742015036328,0.0,165.64,135.3619745647189,1.0756031666666617,0.9500931774643384,0.0,10.719,1.43507796716185,0.03429600000000001,0.21688175349676908,0.0,4.995,0.21955880988928672,8.40332333333332,0.022625128470248997,8.351,8.46,8.403353786177755,8.35978883333327,0.021939525954436774,8.307,8.413,8.359817617657674,3.27932,3.532709877615058,0.0,20.479,4.81800567420449,8.935744999999994,0.02451751392675412,8.862,8.998,8.935778578930135,57.10320000000001,0.26027695809513046,56.422,57.301,57.10378328330503,60.26718333333333,0.18658487337335597,59.988,60.652,60.26746734861742,58.8160833333333,0.08874096596019178,58.621,58.961,58.8161491631621,52.5255833333333,0.03801930449290582,52.449,52.574,52.52559686365624,2637.4494333333546,282.347167443745,2200.0,2850.4,2652.5169461664273,0.7592,0.05330176325509029,0.658,0.846,0.7610376907004454,19.317083333333326,0.23217901419544434,18.784,19.665,19.318455351036743,1.5146166666666667,0.022389534227800538,1.462,1.549,1.5147793843769242,29.35434999999999,28.933324874600096,0.0,93.367,41.04708106654277,3,90,2,100,0
172.59913333333412,21.34237063401351,140.26,189.69,173.91343161344955,122.80186599999975,56.77860583290827,0.0,165.56,135.29069100174863,1.0790411666666633,0.939084857117174,0.0,10.289,1.4304066653112038,0.08185549999999998,0.26870311593622365,0.0,1.963,0.2808730208356319,8.400687166666662,0.02203002925562568,8.351,8.451,8.400716047665268,8.358203833333244,0.021543521203752428,8.305,8.415,8.358231593196018,3.2891166666666676,3.5670673461742295,0.0,20.479,4.849850645466653,8.934035000000009,0.023711336686891658,8.857,9.007,8.934066412987237,57.10863333333337,0.2330468758161834,56.52,57.383,57.10910091103402,60.39456666666669,0.18134370089172397,60.137,60.73,60.39483438424183,58.86658333333336,0.04521747512297866,58.77,58.965,58.86660041044781,52.641383333333316,0.04197379798772224,52.527,52.727,52.64139978841115,2630.031200000059,284.84457898812667,2196.0,2851.4,2645.408668696258,0.722416666666667,0.048803407656331295,0.627,0.795,0.724035853163824,19.04706666666667,0.2087462872229792,18.75,19.676,19.048191446083973,1.4983000000000004,0.018416370757139026,1.473,1.559,1.4984112920022994,30.398333333333323,29.30144869309578,0.0,93.842,42.051444486089494,3,90,2,100,0
172.5891650000015,21.339648841727062,140.16,189.71,173.90320466085723,122.80454249999967,56.779573797639884,0.0,165.56,135.29352659782313,1.081414333333326,0.9491601621943502,0.0,10.391,1.4388230686919266,0.0015044999999999995,0.019356534443290094,0.0,0.372,0.0194133072916492,8.404402166666626,0.022067047553690673,8.354,8.462,8.404431131998184,8.361623666666619,0.021580793814543326,8.311,8.422,8.36165151127453,3.28057666666667,3.5414545346732162,0.0,20.479,4.825264792734175,8.934545000000004,0.024330116439163215,8.869,8.996,8.934578072018848,57.217683333333326,0.214318193005418,56.641,57.461,57.21807802419908,60.471450000000026,0.17927844312546798,60.219,60.812,60.471711321768744,58.84233333333334,0.04444904401811505,58.773,58.898,58.84234984175937,52.67119999999999,0.03536818449646808,52.617,52.738,52.671211676778434,2631.241066666716,284.9329455926597,2197.8,2853.2,2646.621016176408,0.7252,0.04620066768906326,0.624,0.786,0.7266456954160442,18.896416666666667,0.20945605838810266,18.298,19.174,18.897558135466426,1.4843000000000002,0.019172985939349883,1.43,1.51,1.4844217617195816,30.26536666666667,29.160703581853102,0.0,93.136,41.85888924669008,3,90,2,100,0
172.6134166666685,21.32781288818635,140.17,189.88,173.92582155428386,122.82732749999994,56.78658495018837,0.0,165.56,135.31715027442783,1.0740838333333353,0.942471242786335,0.0,10.57,1.428901704981854,0.0,0.0,0.0,0.0,0.0,8.402755499999955,0.022354350939306055,8.352,8.457,8.402785230297194,8.360800833333293,0.02193121053745461,8.309,8.417,8.360829592361029,3.2904033333333333,3.577642242317172,0.0,20.479,4.858492108669107,8.931756666666672,0.024227237852855923,8.848,8.993,8.931789469828173,57.28446666666663,0.2034586091806333,56.781,57.52,57.2848219580603,60.53123333333334,0.18407518422190314,60.281,60.91,60.53150855381022,58.868849999999995,0.05333578472473595,58.703,58.977,58.86887375869074,52.708166666666656,0.03322505010985323,52.605,52.738,52.70817696398413,2631.2227000000407,284.83639746398876,2197.8,2853.4,2646.5923653546197,0.7210666666666665,0.04896656301789325,0.618,0.786,0.722699730178447,18.84435,0.17561580031999935,18.361,19.274,18.84515465090872,1.4815166666666668,0.016417737066827434,1.435,1.515,1.4816061161230853,30.40651666666667,29.381627777068886,0.0,94.843,42.11232961714814,3,90,2,100,0
172.6041000000013,21.33062565393863,140.27,189.92,173.91692009404713,122.80801149999976,56.78214326101344,0.0,165.65,135.29775354109216,1.064576999999998,0.9412759472151623,0.0,10.5,1.420977456189946,0.0,0.0,0.0,0.0,0.0,8.403230999999982,0.022223867553784946,8.351,8.46,8.4032603825738,8.361705666666609,0.021890650241222893,8.303,8.415,8.36173431631659,3.2849099999999978,3.5440407493832256,0.0,20.479,4.8301060892420695,8.93188,0.023731362426214438,8.858,9.001,8.931911473661916,57.31033333333334,0.20149506169384335,56.789,57.531,57.31068164283746,60.58145000000001,0.19654373084785243,60.336,60.934,60.58176350781371,58.883816666666675,0.06475913433814567,58.773,59.066,58.883851683490725,52.714683333333305,0.01507775515668641,52.684,52.738,52.714685453707624,2629.675900000038,283.4895034428678,2197.8,2849.0,2644.909874309534,0.7206166666666667,0.04640576077135641,0.628,0.799,0.7220844710512291,18.88831666666667,0.18632916851515255,18.538,19.38,18.88922037609458,1.4855333333333334,0.018228741197617485,1.456,1.529,1.4856433062257353,30.31016666666667,29.22608141634458,0.0,94.073,41.9360700876942,3,90,2,100,0
172.58757500000175,21.349572579115648,140.2,189.66,173.90284450323367,122.82268716666661,56.75572718097509,0.0,165.56,135.29999328130384,1.0644614999999962,0.9437564415080292,0.0,10.227,1.4225350821098899,0.0036954999999999987,0.040976545640550345,0.0,0.854,0.041139447816744765,8.399003833333328,0.022221493748987606,8.346,8.453,8.399033224415458,8.357004666666603,0.022293589786748527,8.307,8.417,8.357034397440282,3.2804883333333357,3.5288287036773336,0.0,20.479,4.815961102244633,8.924245000000004,0.02524871225992808,8.823,9.006,8.924280657565633,57.3265,0.22134837179187816,56.785,57.543,57.32692021002582,60.61361666666668,0.19846095049166884,60.336,60.937,60.61393615099309,58.959916666666686,0.08000302783818111,58.863,59.094,58.95997004027394,52.71761666666665,0.03161210434695784,52.59,52.762,52.71762598679244,2629.4456000000337,284.8082638521919,2198.8,2861.8,2644.822563278424,0.7235666666666666,0.051352344414215,0.628,0.815,0.7253563492059151,19.055116666666667,0.2808235522781599,18.68,19.713,19.05715137903179,1.501983333333334,0.028294152037974588,1.462,1.566,1.5022453694386948,30.265466666666665,29.249544709460594,0.0,95.11,41.91986888298516,3,90,2,100,0
172.6206716666682,21.28976624084826,140.38,189.66,173.9283613758334,122.83883833333293,56.77171460027702,0.0,165.59,135.32136051073007,1.0638723333333349,0.939737275195726,0.0,10.047,1.419430626577687,0.0,0.0,0.0,0.0,0.0,8.399820166666675,0.021599511949539487,8.353,8.454,8.399847932760508,8.356254166666602,0.02158136214045647,8.306,8.41,8.356282030634175,3.2933216666666674,3.563290661560157,0.0,20.479,4.849932597985253,8.921204999999997,0.023967276835960182,8.851,8.991,8.92123714094632,57.36148333333335,0.20423312466159738,56.809,57.543,57.361840854206655,60.65364999999999,0.19618348597548077,60.352,60.969,60.653961987793224,59.00655000000001,0.06303628898351803,58.867,59.082,59.00658310942941,52.73811666666665,0.023739469863047855,52.684,52.816,52.73812192064358,2632.442266666739,284.30676986328325,2202.0,2855.0,2647.74794023147,0.7158333333333337,0.04748279498101433,0.608,0.782,0.717380233906678,19.100299999999994,0.19791723145920015,18.534,19.547,19.101308292016718,1.5067333333333337,0.018136830835853334,1.467,1.552,1.5068406684185294,30.46053333333333,29.33647648621062,0.0,94.113,42.120412264918144,3,90,2,100,0
172.57670000000144,21.318916443925033,140.44,189.69,173.88829124430964,123.00536533333351,56.60454783106264,0.0,165.59,135.40258758041992,1.0682564999999977,0.9437933719990064,0.0,10.398,1.425401494725864,0.0,0.0,0.0,0.0,0.0,8.397695833333325,0.02180299393194175,8.349,8.448,8.397724132198023,8.353236666666618,0.02170147033093938,8.304,8.403,8.353264851820912,3.2804933333333337,3.5233462515013816,0.0,20.479,4.81195546217959,8.918243333333338,0.024957743029316946,8.829,8.986,8.918278197238147,57.37176666666666,0.20113368239081758,56.852,57.539,57.37211335628718,60.674549999999975,0.1934119538661076,60.391,61.02,60.674853130573496,59.01498333333333,0.06686857630587902,58.863,59.125,59.015020585582,52.764333333333305,0.03813875944169404,52.695,52.82,52.76434688720531,2631.9540666667494,284.77821744119353,2202.0,2851.8,2647.3132277336067,0.7188833333333335,0.05061188031854311,0.614,0.786,0.7206331359760433,19.03185,0.21242353160528363,18.454,19.368,19.033015686345312,1.5000333333333333,0.018811253994249225,1.447,1.532,1.5001493147905869,30.35073333333334,29.33966151403577,0.0,93.567,42.04326132291198,3,100,2,100,0
172.54804500000145,21.373414423109658,140.26,189.69,173.8665423256657,122.95899483333322,56.60243164949052,0.0,165.56,135.35957929350275,1.0658478333333303,0.9448607706912718,0.0,10.562,1.4243049835504755,0.0014680000000000003,0.027660365603227613,0.0,0.702,0.02769699141302776,8.398019666666647,0.02254495492094896,8.347,8.453,8.398049923166742,8.353107833333286,0.022518060510334354,8.299,8.41,8.353138179979641,3.284305000000004,3.527434988009378,0.0,20.479,4.8175428313266355,8.917035000000007,0.026863230699340886,8.834,9.001,8.91707539620848,57.378583333333346,0.21650289007869927,56.824,57.598,57.378984982453865,60.706016666666656,0.18854010872721536,60.422,61.02,60.70630456921258,59.02941666666667,0.0687006011536298,58.863,59.164,59.02945597849152,52.80611666666664,0.02611583821457274,52.699,52.832,52.806123016969664,2628.82526666671,284.864661492945,2200.0,2853.0,2644.2119115885353,0.7209166666666669,0.0438144360029875,0.622,0.777,0.7222247226452442,18.9871,0.1986506771330611,18.538,19.547,18.988121834452194,1.4948,0.021446662258586942,1.443,1.554,1.4949512812574643,30.39101666666667,29.296843323616475,0.0,93.699,42.04299988047951,3,100,2,100,0
